experiment_sample,0.0,0.88,1.92,5.11,5.91,7.1,7.86,8.8,11.88,12.89,14.99,15.87,19.97,20.88,21.87,23.0,25.9,27.91,28.84,29.83,32.86,33.95,35.94,36.89,39.84,41.87,42.82,44.16,46.87,48.95,51.1,54.95,56.83,57.87,61.86,62.94,65.08,67.85,69.01,70.75,71.78,75.78,76.94,77.86,82.79,83.85,84.82,85.84,88.86,89.84,91.08,92.9,95.81,96.8,97.87,99.74,102.75,104.03,105.07,106.98,109.77,110.92,112.85,116.92,120.9
"e5, 10A",0.05,0.05,0.05,0.05,0.065,0.11,0.05,0.10800000000000001,0.33299999999999996,0.415,0.9490000000000001,1.122,3.083,2.315,2.1430000000000002,1.9180000000000001,0.8959999999999999,0.38799999999999996,0.32899999999999996,0.271,0.319,0.24100000000000002,0.207,0.305,0.22,0.268,0.293,0.249,0.322,0.284,0.35700000000000004,0.225,0.28,0.23399999999999999,0.244,0.21100000000000002,0.204,0.18100000000000002,0.222,0.205,0.18100000000000002,0.16899999999999998,0.182,0.187,0.177,0.171,0.159,0.196,0.17,0.187,0.171,0.18899999999999997,0.136,0.127,0.07,0.11199999999999999,0.11800000000000001,0.11599999999999999,0.121,0.052000000000000005,0.079,0.084,0.084,0.05,0.07400000000000001
"e5, 10B",0.05,0.05,0.05,0.051,0.05,0.106,0.08800000000000001,0.138,0.342,0.47700000000000004,0.887,1.1,3.08,2.286,2.001,1.858,0.8220000000000001,0.48200000000000004,0.312,0.354,0.41,0.289,0.275,0.31,0.28800000000000003,0.293,0.309,0.318,0.28800000000000003,0.297,0.33899999999999997,0.252,0.22,0.255,0.17800000000000002,0.13699999999999998,0.153,0.168,0.19399999999999998,0.233,0.228,0.155,0.177,0.153,0.196,0.13,0.152,0.205,0.17800000000000002,0.166,0.129,0.153,0.111,0.08900000000000001,0.14400000000000002,0.11900000000000001,0.07,0.08800000000000001,0.086,0.08900000000000001,0.083,0.08,0.06,0.05,0.05
"e5, 10C",0.05,0.05,0.05,0.05,0.087,0.09699999999999999,0.10099999999999999,0.12,0.41200000000000003,0.535,1.192,1.374,2.52,2.048,2.187,1.931,0.5660000000000001,0.32899999999999996,0.355,0.384,0.363,0.272,0.289,0.28600000000000003,0.248,0.36200000000000004,0.271,0.332,0.33299999999999996,0.39399999999999996,0.385,0.33399999999999996,0.24600000000000002,0.262,0.263,0.244,0.17800000000000002,0.27399999999999997,0.251,0.272,0.26,0.21,0.22699999999999998,0.214,0.196,0.20600000000000002,0.18600000000000003,0.218,0.21100000000000002,0.252,0.187,0.222,0.19399999999999998,0.14800000000000002,0.195,0.162,0.153,0.107,0.135,0.08800000000000001,0.141,0.10400000000000001,0.127,0.099,0.10800000000000001
"e5, 11A",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.111,0.129,0.20800000000000002,0.318,0.7559999999999999,1.192,1.722,2.287,4.272,3.487,2.645,1.33,1.205,1.2109999999999999,1.01,0.9890000000000001,0.9209999999999999,1.0170000000000001,0.909,0.7659999999999999,0.895,0.434,0.466,0.489,0.293,0.226,0.326,0.385,0.321,0.345,0.27899999999999997,0.336,0.22399999999999998,0.239,0.256,0.166,0.083,0.055999999999999994,0.05,0.055999999999999994,0.05,0.05,0.05,0.061,0.05
"e5, 11B",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.069,0.11,0.147,0.195,0.45399999999999996,0.784,1.298,2.969,2.661,1.876,0.9540000000000001,0.879,0.589,0.5760000000000001,0.6,0.596,0.8059999999999999,0.5329999999999999,0.604,0.544,0.256,0.245,0.267,0.268,0.247,0.29100000000000004,0.209,0.18,0.078,0.10300000000000001,0.145,0.095,0.05,0.083,0.08,0.05,0.06,0.05,0.05,0.05,0.05
"e5, 11C",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.066,0.05,0.06,0.07400000000000001,0.084,0.129,0.154,0.201,0.268,0.285,0.23199999999999998,0.313,0.37200000000000005,0.39299999999999996,0.302,0.23,0.249,0.27,0.212,0.242,0.244,0.256,0.20600000000000002,0.13699999999999998,0.17,0.11800000000000001,0.08800000000000001,0.10300000000000001,0.051,0.08,0.051,0.05,0.07400000000000001,0.05,0.05
"e5, 12A",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.05,0.06,0.106,0.188,0.262,0.34700000000000003,0.752,0.738,0.433,0.433,0.20600000000000002,0.10099999999999999,0.11900000000000001,0.134,0.207,0.16899999999999998,0.14300000000000002,0.12300000000000001,0.153,0.11800000000000001,0.059000000000000004,0.055,0.084,0.05,0.05,0.05,0.06,0.051,0.05,0.05,0.05,0.05,0.05,0.05,0.07400000000000001,0.05,0.05,0.06,0.05,0.05,0.052000000000000005,0.05,0.061,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
"e5, 12B",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.09300000000000001,0.10800000000000001,0.20800000000000002,0.45,0.622,1.031,1.462,0.79,0.613,0.302,0.316,0.19899999999999998,0.158,0.149,0.213,0.218,0.21,0.20800000000000002,0.261,0.19399999999999998,0.18,0.073,0.129,0.09,0.065,0.07,0.061,0.05,0.066,0.061,0.05,0.05,0.065,0.05,0.05,0.05,0.07400000000000001,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.065,0.055999999999999994,0.05,0.05,0.05,0.05
"e5, 12C",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.05,0.106,0.075,0.087,0.312,0.436,0.703,1.141,0.623,0.602,0.46,0.355,0.138,0.18,0.114,0.18,0.198,0.124,0.11900000000000001,0.205,0.22899999999999998,0.179,0.087,0.156,0.107,0.08,0.087,0.05,0.08,0.057,0.08,0.05,0.069,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.05,0.05,0.051,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.055,0.055999999999999994
"e5, 13B",0.05,0.05,0.081,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.128,0.27699999999999997,0.33799999999999997,0.37799999999999995,1.041,1.895,2.9989999999999997,3.103,1.903,1.6640000000000001,1.161,1.064,0.922,0.892,0.845,0.693,0.6779999999999999,0.7,0.674,0.6609999999999999,0.603,0.508,0.387,0.37,0.313,0.27,0.217,0.26,0.19,0.254,0.188,0.179,0.14800000000000002,0.102,0.051,0.05,0.07,0.05,0.05,0.05,0.05
"e5, 13C",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.061,0.065,0.105,0.064,0.258,0.405,0.872,1.0979999999999999,2.9789999999999996,3.9739999999999998,3.803,3.3489999999999998,1.6980000000000002,1.484,1.355,1.028,0.914,0.8909999999999999,0.78,0.688,0.67,0.602,0.637,0.706,0.7190000000000001,0.772,0.693,0.6,0.29,0.308,0.28600000000000003,0.322,0.344,0.28600000000000003,0.287,0.264,0.28600000000000003,0.284,0.287,0.27899999999999997,0.13,0.07400000000000001,0.051,0.053,0.05,0.05,0.05,0.05,0.05
"e5, 14A",0.05,0.051,0.05,0.075,0.079,0.08800000000000001,0.078,0.16,0.419,0.597,1.594,2.367,2.265,1.903,1.49,1.436,0.8490000000000001,0.894,0.888,0.8909999999999999,0.8440000000000001,0.9490000000000001,1.05,1.163,1.163,1.249,1.2229999999999999,1.2,1.053,0.914,0.8690000000000001,0.696,0.562,0.583,0.568,0.6679999999999999,0.655,0.759,0.826,0.825,0.85,0.619,0.655,0.565,0.579,0.595,0.525,0.525,0.45,0.408,0.305,0.305,0.214,0.21100000000000002,0.182,0.122,0.098,0.084,0.098,0.06,0.05,0.05,0.05,0.057999999999999996,0.05
"e5, 14B",0.05,0.05,0.05,0.061,0.073,0.083,0.11,0.14400000000000002,0.435,0.634,1.479,2.211,2.099,2.012,1.4269999999999998,1.42,0.919,0.903,0.895,0.8490000000000001,0.868,1.024,1.028,1.026,1.0490000000000002,1.14,1.245,1.157,1.038,0.9470000000000001,1.05,0.7440000000000001,0.532,0.644,0.69,0.708,0.6709999999999999,0.782,0.8540000000000001,0.775,0.8740000000000001,0.584,0.648,0.56,0.644,0.614,0.586,0.612,0.49700000000000005,0.409,0.345,0.344,0.205,0.23600000000000002,0.191,0.154,0.114,0.08900000000000001,0.09300000000000001,0.05,0.094,0.05,0.06,0.05,0.05
"e5, 14C",0.071,0.05,0.05,0.055999999999999994,0.051,0.064,0.073,0.129,0.275,0.385,1.216,1.58,2.369,1.9509999999999998,1.4880000000000002,1.619,0.883,0.821,0.852,0.779,0.723,0.743,0.835,0.9229999999999999,0.809,0.977,0.935,0.9129999999999999,0.9179999999999999,0.866,0.9129999999999999,0.612,0.524,0.499,0.657,0.584,0.631,0.7340000000000001,0.664,0.779,0.731,0.51,0.505,0.507,0.485,0.545,0.49700000000000005,0.48100000000000004,0.335,0.34600000000000003,0.27699999999999997,0.297,0.27699999999999997,0.2,0.20199999999999999,0.155,0.09300000000000001,0.061,0.08800000000000001,0.05,0.05,0.06,0.05,0.05,0.05
"e5, 15A",0.05,0.061,0.05,0.052000000000000005,0.087,0.06,0.06,0.133,0.433,0.723,1.755,2.1519999999999997,2.845,2.6519999999999997,2.524,2.008,0.642,0.366,0.289,0.303,0.22399999999999998,0.266,0.185,0.223,0.17600000000000002,0.204,0.243,0.19399999999999998,0.226,0.201,0.21100000000000002,0.128,0.166,0.12,0.128,0.14300000000000002,0.084,0.113,0.125,0.135,0.135,0.136,0.094,0.11800000000000001,0.127,0.09699999999999999,0.107,0.129,0.078,0.055999999999999994,0.07,0.051,0.066,0.061,0.05,0.055999999999999994,0.051,0.05,0.05,0.094,0.05,0.05,0.05,0.08800000000000001,0.06
"e5, 15B",0.05,0.05,0.05,0.069,0.069,0.064,0.132,0.13699999999999998,0.373,0.604,1.39,1.744,2.7110000000000003,2.37,2.1390000000000002,2.169,0.618,0.387,0.313,0.313,0.221,0.19899999999999998,0.171,0.16899999999999998,0.177,0.19399999999999998,0.073,0.19399999999999998,0.235,0.20800000000000002,0.19399999999999998,0.151,0.107,0.132,0.142,0.124,0.11199999999999999,0.14,0.132,0.17600000000000002,0.153,0.10800000000000001,0.10300000000000001,0.10300000000000001,0.10400000000000001,0.111,0.05,0.107,0.075,0.05,0.10099999999999999,0.084,0.09300000000000001,0.052000000000000005,0.07,0.057,0.079,0.05,0.061,0.05,0.05,0.05,0.05,0.051,0.05
"e5, 15C",0.05,0.05,0.05,0.052000000000000005,0.106,0.153,0.17,0.297,0.753,1.024,2.121,2.872,2.181,2.094,2.006,1.416,0.47700000000000004,0.36,0.366,0.27,0.223,0.16899999999999998,0.193,0.221,0.204,0.19699999999999998,0.17800000000000002,0.193,0.21,0.12300000000000001,0.156,0.129,0.08800000000000001,0.05,0.079,0.10099999999999999,0.11699999999999999,0.09300000000000001,0.084,0.10300000000000001,0.158,0.132,0.154,0.13699999999999998,0.107,0.061,0.08,0.084,0.05,0.09300000000000001,0.106,0.06,0.061,0.07,0.079,0.075,0.06,0.055999999999999994,0.084,0.066,0.061,0.07,0.084,0.08900000000000001,0.055
"e5, 16B",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.064,0.051,0.092,0.05,0.152,0.275,0.386,0.54,1.199,1.324,1.9680000000000002,1.5859999999999999,1.463,1.1640000000000001,1.003,0.547,0.5529999999999999,0.654,0.684,0.636,0.639,0.6779999999999999,0.767,0.6409999999999999,0.629,0.69,0.561,0.49,0.439,0.32799999999999996,0.145,0.10800000000000001,0.076,0.051,0.05,0.06,0.05,0.083,0.05
"e5, 17A",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.073,0.12,0.142,0.17600000000000002,0.555,0.82,0.74,0.647,0.401,0.245,0.203,0.147,0.092,0.096,0.08,0.11,0.09300000000000001,0.11900000000000001,0.079,0.05,0.08,0.051,0.051,0.05,0.05,0.05,0.067,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
"e5, 17B",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.094,0.19,0.381,0.862,1.0859999999999999,1.641,0.9279999999999999,0.9790000000000001,0.841,0.627,0.33399999999999996,0.183,0.198,0.16899999999999998,0.225,0.147,0.195,0.245,0.19899999999999998,0.142,0.142,0.13,0.102,0.098,0.115,0.08800000000000001,0.098,0.057,0.084,0.055999999999999994,0.07,0.078,0.09699999999999999,0.08900000000000001,0.078,0.069,0.084,0.075,0.05,0.061,0.05,0.075,0.05,0.05,0.05,0.052000000000000005,0.05,0.055999999999999994,0.06,0.05,0.05
"e5, 17C",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.076,0.079,0.129,0.171,0.45899999999999996,0.8490000000000001,0.895,0.6579999999999999,0.499,0.48200000000000004,0.308,0.22899999999999998,0.226,0.134,0.13699999999999998,0.152,0.133,0.142,0.11,0.139,0.092,0.11,0.08199999999999999,0.08199999999999999,0.055,0.05,0.05,0.055999999999999994,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.079,0.055,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055999999999999994,0.05,0.05,0.05,0.05,0.05,0.05
"e5, 18A",0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.05,0.05,0.051,0.05,0.05,0.061,0.05,0.05,0.11900000000000001,0.35600000000000004,0.805,1.091,1.807,3.648,3.54,3.775,2.9330000000000003,0.764,0.551,0.541,0.48100000000000004,0.47,0.6579999999999999,0.7170000000000001,0.583,0.69,0.6459999999999999,0.603,0.419,0.42200000000000004,0.27899999999999997,0.294,0.31,0.35100000000000003,0.322,0.276,0.243,0.262,0.20800000000000002,0.287,0.268,0.201,0.145,0.136,0.14,0.09,0.07400000000000001,0.066,0.055999999999999994,0.061,0.05,0.051,0.05,0.05,0.05,0.05,0.05,0.05
"e5, 18B",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.08199999999999999,0.11699999999999999,0.14400000000000002,0.21,0.7140000000000001,1.014,2.219,2.8710000000000004,4.287,3.772,3.17,1.6280000000000001,1.139,1.275,1.2590000000000001,1.158,1.155,1.2930000000000001,0.9309999999999999,0.727,0.45799999999999996,0.313,0.297,0.473,0.406,0.513,0.47600000000000003,0.44,0.402,0.384,0.342,0.28800000000000003,0.20800000000000002,0.171,0.20199999999999999,0.177,0.187,0.191,0.19,0.161,0.131,0.098,0.07400000000000001,0.051,0.05,0.05,0.05,0.061,0.05
"e5, 18C",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055999999999999994,0.068,0.114,0.32899999999999996,0.46799999999999997,1.107,1.425,3.9539999999999997,4.294,4.7410000000000005,3.7489999999999997,0.995,1.2229999999999999,1.2109999999999999,1.1,1.2229999999999999,1.392,1.097,0.7340000000000001,0.568,0.361,0.45899999999999996,0.515,0.5379999999999999,0.524,0.547,0.594,0.636,0.695,0.792,0.743,0.636,0.54,0.345,0.203,0.19899999999999998,0.136,0.141,0.166,0.094,0.09300000000000001,0.055999999999999994,0.065,0.05,0.05,0.05,0.055999999999999994,0.051
"e5, 19A",0.05,0.05,0.05,0.05,0.05,0.139,0.16699999999999998,0.19899999999999998,0.753,1.089,2.545,0.05,2.338,1.673,1.6640000000000001,1.298,1.1440000000000001,0.805,0.8320000000000001,0.78,1.179,1.13,1.188,1.2329999999999999,1.3419999999999999,1.168,1.148,1.03,1.054,0.992,0.993,1.149,1.003,1.025,0.775,0.615,0.648,0.769,0.8,0.7340000000000001,0.812,0.57,0.631,0.624,0.807,0.7759999999999999,0.7240000000000001,0.6629999999999999,0.614,0.636,0.511,0.529,0.424,0.325,0.32,0.217,0.10800000000000001,0.10800000000000001,0.08800000000000001,0.06,0.07400000000000001,0.051,0.07,0.07,0.055
"e5, 19B",0.05,0.05,0.05,0.05,0.05,0.051,0.06,0.092,0.35700000000000004,0.48700000000000004,1.041,0.05,3.238,2.0869999999999997,2.189,1.621,1.475,1.001,0.8859999999999999,0.955,0.877,0.831,0.992,1.091,1.208,1.242,1.127,0.9440000000000001,1.01,1.005,1.02,0.987,0.9159999999999999,0.855,0.745,0.494,0.5489999999999999,0.469,0.54,0.747,0.72,0.5329999999999999,0.49200000000000005,0.498,0.62,0.611,0.618,0.48,0.48,0.38299999999999995,0.325,0.249,0.14800000000000002,0.21100000000000002,0.125,0.124,0.102,0.071,0.065,0.05,0.05,0.06,0.08800000000000001,0.05,0.055999999999999994
"e5, 19C",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08199999999999999,0.11800000000000001,0.268,0.05,1.551,2.042,2.915,2.166,2.3480000000000003,1.25,1.314,1.171,1.088,1.016,0.8590000000000001,0.7390000000000001,0.537,0.462,0.473,0.537,0.5710000000000001,0.647,0.737,0.875,0.784,0.655,0.586,0.40700000000000003,0.348,0.33299999999999996,0.287,0.41200000000000003,0.446,0.293,0.268,0.24,0.33799999999999997,0.28800000000000003,0.28800000000000003,0.287,0.27699999999999997,0.19699999999999998,0.131,0.17600000000000002,0.155,0.098,0.05,0.066,0.061,0.05,0.05,0.07,0.051,0.05,0.055999999999999994,0.05,0.051
"e5, 1C",0.05,0.05,0.05,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.084,0.055,0.05,0.092,0.124,0.27899999999999997,0.32799999999999996,0.387,0.574,0.6509999999999999,1.131,1.24,1.202,1.7819999999999998,0.9520000000000001,1.147,0.895,0.49700000000000005,0.585,0.55,0.341,0.337,0.344,0.297,0.24,0.209,0.168,0.151,0.08800000000000001,0.079,0.05,0.05,0.05,0.05
"e5, 20B",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.09300000000000001,0.07400000000000001,0.051,0.242,0.39799999999999996,0.574,0.8190000000000001,2.109,1.943,1.6219999999999999,0.914,0.43,0.36200000000000004,0.261,0.16,0.121,0.11599999999999999,0.11599999999999999,0.16899999999999998,0.18600000000000003,0.146,0.10300000000000001,0.126,0.10800000000000001,0.08800000000000001,0.109,0.08,0.10099999999999999,0.11599999999999999,0.065,0.066,0.084,0.051,0.05,0.085,0.055999999999999994,0.055999999999999994,0.05,0.05,0.05,0.05,0.05,0.05,0.05
"e5, 20C",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055,0.064,0.06,0.07400000000000001,0.258,0.46299999999999997,0.5589999999999999,0.968,2.301,2.998,2.392,1.673,0.677,0.489,0.34700000000000003,0.308,0.23800000000000002,0.282,0.268,0.26899999999999996,0.252,0.209,0.205,0.19899999999999998,0.16899999999999998,0.19899999999999998,0.225,0.215,0.25,0.281,0.17800000000000002,0.223,0.17600000000000002,0.149,0.16399999999999998,0.142,0.121,0.102,0.121,0.121,0.135,0.10300000000000001,0.09699999999999999,0.079,0.05
